datetime,value,validation_block,predict
2018-05-01 00:00:00,2.98,0,6.306895833333334
2018-06-01 00:00:00,2.91,0,6.306895833333334
2018-07-01 00:00:00,2.89,0,6.306895833333334
2018-08-01 00:00:00,2.89,0,6.306895833333334
2018-09-01 00:00:00,3.0,0,6.306895833333334
2018-10-01 00:00:00,3.15,0,6.306895833333334
2018-11-01 00:00:00,3.12,0,6.306895833333334
2018-12-01 00:00:00,2.83,0,6.306895833333334
2019-01-01 00:00:00,2.71,0,6.306895833333334
2019-02-01 00:00:00,2.68,0,6.306895833333334
2019-03-01 00:00:00,2.57,1,6.237693877551021
2019-04-01 00:00:00,2.53,1,6.237693877551021
2019-05-01 00:00:00,2.4,1,6.237693877551021
2019-06-01 00:00:00,2.07,1,6.237693877551021
2019-07-01 00:00:00,2.06,1,6.237693877551021
2019-08-01 00:00:00,1.63,1,6.237693877551021
2019-09-01 00:00:00,1.7,1,6.237693877551021
2019-10-01 00:00:00,1.71,1,6.237693877551021
2019-11-01 00:00:00,1.81,1,6.237693877551021
2019-12-01 00:00:00,1.86,1,6.237693877551021
